ECG,RSP
-0.027161,6.0062
-0.023804,5.994
-0.018768,5.9811
-0.016632,5.9671
-0.013428,5.9521
-0.009003,5.9375
-0.006561,5.9235
-0.015717,5.9131
-0.069885,5.8984
-0.0383,5.8841
0.21225,5.874
0.887299,5.8597
0.899963,5.8499
0.133514,5.835
-0.374603,5.8255
-0.440979,5.8154
-0.29068,5.8008
-0.16098,5.791
-0.098419,5.7812
-0.07019,5.7697
-0.05188,5.7571
-0.040741,5.7471
-0.03067,5.737
-0.020905,5.7281
-0.010223,5.7184
0.000458,5.708
0.009308,5.6955
0.020294,5.6845
0.029602,5.6747
0.037689,5.665
0.049438,5.6549
0.066223,5.6445
0.083771,5.6354
0.102081,5.6232
0.126495,5.6097
0.146942,5.6006
0.161896,5.5859
0.172729,5.5716
0.167999,5.5597
0.141296,5.5475
0.082855,5.5328
-0.003662,5.5176
-0.088196,5.5029
-0.152588,5.4883
-0.19455,5.4736
-0.215607,5.4599
-0.216827,5.4437
-0.209808,5.4309
-0.197601,5.4153
-0.180359,5.4004
-0.163269,5.386
-0.148315,5.372
-0.131378,5.3613
-0.114288,5.3467
-0.095825,5.3348
-0.080261,5.3226
-0.07019,5.3125
-0.060425,5.2991
-0.048065,5.2884
-0.040741,5.2783
-0.035706,5.2695
-0.03067,5.2588
-0.031128,5.2515
-0.02594,5.2444
-0.023193,5.2353
-0.022125,5.2301
-0.02121,5.2255
-0.023651,5.2176
-0.021362,5.2103
-0.018311,5.206
-0.016327,5.2017
-0.016174,5.2008
-0.01358,5.1956
-0.011444,5.1907
-0.011292,5.1904
-0.009308,5.1859
-0.006714,5.1859
-0.00412,5.1807
-0.001526,5.1813
-0.00412,5.1816
-0.002594,5.177
0.001068,5.1758
0.00351,5.1764
0.003357,5.1767
0.00351,5.1761
0.005646,5.1761
0.00824,5.1767
0.00824,5.1761
0.010681,5.1761
0.010681,5.1764
0.010529,5.1807
0.010529,5.1816
0.012817,5.1813
0.013123,5.181
0.015717,5.1813
0.015411,5.1859
0.013123,5.1862
0.01297,5.1862
0.01297,5.1907
0.010681,5.1904
0.010681,5.1913
0.014191,5.1959
0.025024,5.1962
0.053253,5.1956
0.054169,5.2005
0.049286,5.2008
0.054474,5.2005
0.010986,5.2054
-0.013733,5.2054
-0.018921,5.2057
-0.00885,5.2103
-0.01358,5.2106
-0.021057,5.2106
-0.023956,5.2151
-0.018768,5.2155
-0.016327,5.2151
-0.013885,5.2203
-0.010071,5.2197
-0.006409,5.2203
-0.006409,5.2252
-0.057831,5.2249
-0.071259,5.2258
0.084839,5.2252
0.644684,5.2307
1.08429,5.2295
0.378113,5.2301
-0.263062,5.2295
-0.454102,5.2347
-0.346375,5.235
-0.183411,5.235
-0.110931,5.2371
-0.079956,5.2402
-0.060883,5.2399
-0.046692,5.2402
-0.036011,5.2451
-0.02594,5.2448
-0.014038,5.2448
-0.001221,5.2496
0.014496,5.2493
0.022888,5.2542
0.027313,5.2542
0.032654,5.2594
0.043488,5.2618
0.054169,5.2637
0.071259,5.2689
0.090942,5.2692
0.112915,5.274
0.140076,5.2789
0.154572,5.2789
0.163269,5.2835
0.168915,5.2884
0.153503,5.2884
0.102081,5.2933
0.023499,5.2979
-0.063324,5.2982
-0.134735,5.3033
-0.177765,5.3082
-0.209045,5.3076
-0.214233,5.3125
-0.207367,5.3183
-0.197144,5.3229
-0.17807,5.3278
-0.157928,5.3314
-0.139923,5.3375
-0.123901,5.3421
-0.109406,5.3476
-0.097504,5.3525
-0.082092,5.3571
-0.072479,5.3662
-0.057983,5.3717
-0.055542,5.3766
-0.048065,5.3864
-0.038452,5.3906
-0.033417,5.401
-0.028687,5.4102
-0.026093,5.4196
-0.018768,5.4303
-0.016174,5.4398
-0.016174,5.4523
-0.018616,5.4645
-0.016327,5.4739
-0.016632,5.4886
-0.016174,5.5026
-0.018768,5.5154
-0.013733,5.5307
-0.010223,5.5444
-0.00412,5.5606
-0.006561,5.5762
-0.00412,5.5911
-0.001526,5.6061
0.000763,5.6253
0.001373,5.64
-0.001678,5.6583
0.000916,5.6738
0.000763,5.6934
0.003662,5.7104
0.003052,5.7281
0.003357,5.7471
0.000916,5.7669
0.010681,5.7858
0.007935,5.8035
0.013123,5.8231
0.01297,5.8401
0.015564,5.8591
0.013123,5.8789
0.015564,5.8981
0.013428,5.918
0.010681,5.9375
0.010529,5.9564
0.015564,5.975
0.027466,5.9937
0.046082,6.0104
0.057831,6.0294
0.046997,6.0492
0.061646,6.0666
0.024414,6.084
-0.006104,6.1026
-0.013733,6.1182
-0.000305,6.1353
-0.006409,6.1523
-0.0177,6.1673
-0.018921,6.1813
-0.016327,6.199
-0.013733,6.2143
-0.006866,6.2299
-0.001678,6.2445
0.000916,6.2585
-0.003815,6.2738
-0.053558,6.2878
-0.066528,6.3004
0.066071,6.3126
0.567932,6.3281
1.009064,6.3416
0.463867,6.3522
-0.105133,6.3666
-0.413055,6.3763
-0.389862,6.3885
-0.235748,6.4014
-0.132599,6.4102
-0.090942,6.4203
-0.068817,6.4346
-0.053711,6.4441
-0.040741,6.4551
-0.031281,6.4642
-0.02121,6.4746
-0.01236,6.4838
-0.001831,6.4935
0.005646,6.5012
0.015564,6.5079
0.022583,6.5182
0.03006,6.5274
0.042114,6.5323
0.056915,6.5427
0.071411,6.5479
0.090485,6.5576
0.110474,6.5622
0.127716,6.5668
0.138855,6.5762
0.144958,6.5811
0.140991,6.5863
0.109253,6.5912
0.049133,6.5955
-0.024567,6.5979
-0.085754,6.6019
-0.134735,6.6061
-0.162964,6.6104
-0.174103,6.6107
-0.170288,6.6165
-0.159302,6.6153
-0.146179,6.6199
-0.133667,6.6202
-0.119171,6.6257
-0.09964,6.6251
-0.084686,6.6254
-0.0737,6.6296
-0.061646,6.6309
-0.052795,6.6302
-0.045776,6.6312
-0.040894,6.6299
-0.036011,6.6299
-0.033112,6.6299
-0.028381,6.6351
-0.021057,6.6348
-0.023804,6.6354
-0.021515,6.6351
-0.018768,6.6348
-0.016022,6.6348
-0.013733,6.6354
-0.013733,6.6306
-0.013885,6.6302
-0.011444,6.6306
-0.00885,6.6312
-0.006409,6.6299
-0.003967,6.6302
-0.00412,6.6299
-0.006104,6.6296
-0.003662,6.6302
-0.001373,6.6254
0.00061,6.626
0.000763,6.6254
0.000763,6.6254
0.000916,6.6251
0.003357,6.6211
0.00824,6.6211
0.00824,6.6205
0.00946,6.6208
0.010529,6.6159
0.010681,6.6162
0.010681,6.6153
0.01297,6.611
0.014343,6.6113
0.020447,6.6107
0.036163,6.6107
0.061188,6.6058
0.049591,6.6058
0.063019,6.6022
0.039825,6.6016
-0.001526,6.6006
-0.016327,6.5961
-0.008087,6.5961
-0.006409,6.5967
-0.016327,6.5912
-0.018311,6.5912
-0.016022,6.586
-0.011292,6.5872
-0.009308,6.5811
-0.006561,6.5811
-0.001526,6.5759
0.000763,6.5765
-0.007629,6.572
-0.065155,6.5698
-0.048065,6.5671
0.167999,6.5616
0.808258,6.5616
0.941162,6.5567
0.225525,6.5518
-0.307465,6.5482
-0.444489,6.5479
-0.324402,6.5424
-0.168304,6.5378
-0.103455,6.5375
-0.07782,6.5332
-0.055542,6.5277
-0.042114,6.5283
-0.026093,6.5228
-0.016327,6.5231
-0.00885,6.5186
0.003357,6.5179
0.013123,6.5137
0.023041,6.5134
0.035248,6.5128
0.044708,6.5088
0.054626,6.5082
0.069122,6.5036
0.08606,6.5033
0.107727,6.5039
0.131378,6.4981
0.153656,6.4984
0.166626,6.4926
0.171814,6.4929
0.172729,6.4896
0.146179,6.4883
0.083923,6.4844
-0.001221,6.4792
-0.084229,6.4746
-0.149536,6.4746
-0.192261,6.4685
-0.213776,6.4645
-0.21698,6.4572
-0.211945,6.4499
-0.195007,6.4441
-0.185089,6.4395
-0.15976,6.4349
-0.139923,6.4249
-0.124969,6.4203
-0.10437,6.4111
-0.09201,6.4059
-0.079803,6.3962
-0.070648,6.391
-0.058289,6.3815
-0.04837,6.3721
-0.045776,6.3663
-0.041809,6.3571
-0.036011,6.3519
-0.029602,6.3419
-0.026093,6.3379
-0.021515,6.3272
-0.018768,6.3242
-0.018768,6.3177
-0.021057,6.3135
-0.020905,6.308
-0.016174,6.3031
-0.018616,6.2982
-0.015106,6.2933
-0.014038,6.2891
-0.011444,6.2885
-0.006409,6.2836
-0.003815,6.2808
-0.004272,6.2787
-0.001678,6.2793
0.001068,6.2741
0.003357,6.2738
0.003357,6.2744
0.005646,6.2735
0.008392,6.2741
0.008087,6.2689
0.00824,6.2692
0.008392,6.2695
0.008087,6.2692
0.010681,6.2695
0.010834,6.2747
0.010681,6.2741
0.012817,6.2735
0.013123,6.2744
0.012817,6.2738
0.015564,6.2738
0.015717,6.2741
0.015717,6.2784
0.018158,6.2787
0.016022,6.2781
0.015564,6.2787
0.013275,6.2839
0.015717,6.2836
0.024414,6.2839
0.040894,6.286
0.071716,6.2891
0.056915,6.2878
0.066833,6.2885
0.046082,6.2891
0.002136,6.2933
-0.016174,6.2936
-0.009155,6.2943
-0.009003,6.2891
-0.020142,6.2885
-0.028229,6.2881
-0.028381,6.2894
-0.023499,6.2836
-0.020752,6.2839
-0.016022,6.279
-0.011292,6.2744
-0.006409,6.2698
-0.019684,6.2695
-0.077515,6.265
-0.034637,6.2592
0.235748,6.2552
0.925293,6.2497
0.851288,6.2448
0.053406,6.2399
-0.412292,6.2311
-0.417786,6.2259
-0.248871,6.2198
-0.128784,6.2103
-0.087433,6.2061
-0.067596,6.1963
-0.04837,6.1893
-0.0383,6.181
-0.031281,6.1707
-0.023499,6.1621
-0.011597,6.1514
-0.000763,6.1429
0.010681,6.1285
0.019684,6.1185
0.030212,6.1087
0.042419,6.0968
0.05661,6.0843
0.071716,6.0742
0.089874,6.0596
0.110779,6.0449
0.13382,6.0306
0.154572,6.0162
0.170746,6.0004
0.18158,5.986
0.179138,5.9717
0.148621,5.9521
0.08255,5.9378
-0.007477,5.9186
-0.094757,5.899
-0.160675,5.8835
-0.199738,5.8646
-0.219421,5.845
-0.224152,5.8264
-0.216675,5.8066
-0.200348,5.7889
-0.185242,5.769
-0.167847,5.7495
-0.150909,5.733
-0.134735,5.7135
-0.116577,5.694
-0.102081,5.6738
-0.082397,5.6558
-0.06546,5.6375
-0.058899,5.6201
-0.05188,5.6006
-0.043182,5.5859
-0.035706,5.5664
-0.030975,5.5521
-0.028381,5.5353
-0.030823,5.5197
-0.028534,5.5042
-0.026093,5.4895
-0.023651,5.4767
-0.018921,5.4645
-0.016174,5.4489
-0.016174,5.4395
-0.011444,5.4242
-0.008698,5.415
-0.013733,5.4056
-0.006561,5.3964
-0.00412,5.386
-0.001373,5.3766
-0.001831,5.3665
0.000916,5.3568
0.005951,5.3519
0.00824,5.3415
0.005646,5.3375
0.000763,5.3329
0.002289,5.3229
0.005493,5.318
0.005493,5.3128
0.005493,5.3082
0.005951,5.3036
0.005646,5.3033
0.007935,5.2988
0.008087,5.2936
0.008545,5.2936
0.008392,5.2884
0.012817,5.2829
0.012665,5.2835
0.012817,5.2832
0.015564,5.2783
0.015411,5.2792
0.01297,5.2786
0.010681,5.2734
0.00824,5.2737
0.010986,5.2737
0.008087,5.2737
0.014801,5.2737
0.028992,5.2728
0.060577,5.2734
0.05661,5.2734
0.06073,5.2737
0.052948,5.2737
0.00412,5.274
-0.018463,5.2737
-0.018921,5.2728
-0.011139,5.274
-0.019226,5.2789
-0.025787,5.2789
-0.023651,5.2786
-0.02121,5.2786
-0.018768,5.2783
-0.016174,5.2838
-0.013733,5.2832
-0.013733,5.2838
-0.021057,5.2844
-0.083618,5.2881
-0.067749,5.289
0.177612,5.2881
0.882721,5.2884
0.929413,5.2933
0.160522,5.2942
-0.366669,5.2942
-0.44342,5.2951
-0.296783,5.2982
-0.155029,5.2985
-0.105286,5.2985
-0.07782,5.3
-0.06012,5.303
-0.048065,5.3027
-0.038147,5.303
-0.02594,5.3036
-0.017242,5.3027
-0.006866,5.3079
0.003357,5.3082
0.015411,5.3079
0.025177,5.3085
0.036774,5.3076
0.046997,5.3088
0.061798,5.3073
0.079041,5.3079
0.100555,5.303
0.125122,5.3033
0.1474,5.2982
0.163574,5.2933
0.174408,5.2844
0.176849,5.2762
0.155487,5.2667
0.097046,5.2542
0.011597,5.2444
-0.076141,5.2301
-0.146332,5.2155
-0.192261,5.2017
-0.214233,5.1892
-0.218964,5.1743
-0.212097,5.1611
-0.197144,5.1471
-0.180969,5.1321
-0.164032,5.119
-0.146942,5.108
-0.126953,5.0943
-0.111542,5.0836
-0.097198,5.0742
-0.084991,5.0644
-0.072632,5.0562
-0.06546,5.05
-0.056152,5.0446
-0.047913,5.0351
-0.043182,5.0311
-0.036163,5.0302
-0.032043,5.0256
-0.026093,5.0253
-0.026093,5.0253
-0.023499,5.0256
-0.018616,5.0253
-0.018616,5.0262
-0.014038,5.0302
-0.016479,5.0354
-0.013733,5.04
-0.013885,5.0452
-0.011292,5.0497
-0.00885,5.0592
-0.008698,5.069
-0.009003,5.0742
-0.006256,5.0833
-0.003967,5.0958
0.000916,5.1077
0.000916,5.1181
0.003357,5.1324
0.005798,5.1437
0.005951,5.1566
0.008087,5.1715
0.008545,5.1883
0.010529,5.2048
0.013275,5.22
0.013275,5.235
0.015717,5.2542
0.014648,5.2704
0.013123,5.2887
0.01297,5.3076
0.015259,5.3262
0.015564,5.3439
0.013428,5.3632
0.015411,5.383
0.015564,5.4041
0.015564,5.4245
0.015869,5.4446
0.020294,5.4645
0.028229,5.4877
0.043945,5.5081
0.059357,5.5273
0.054474,5.5511
0.074158,5.571
0.047913,5.593
0.005798,5.6155
-0.01358,5.6345
-0.00412,5.6589
-0.010986,5.679
-0.02121,5.6982
-0.021057,5.7196
-0.018768,5.741
-0.016632,5.7602
-0.011292,5.7812
-0.011292,5.8008
-0.009155,5.8212
-0.006256,5.8395
-0.048828,5.8582
-0.079651,5.8752
0.022278,5.8926
0.469971,5.9134
1.056061,5.9311
0.549927,5.9464
-0.06485,5.9656
-0.412292,5.9814
-0.40741,5.9976
-0.24826,6.0147
-0.132446,6.0294
-0.087128,6.044
-0.062561,6.059
-0.045471,6.0742
-0.032959,6.0846
-0.020752,6.0986
-0.011292,6.1105
-0.004883,6.1224
0.003357,6.1331
0.012817,6.1447
0.020447,6.1563
0.03006,6.1661
0.039368,6.1734
0.047455,6.1816
0.058899,6.1905
0.078888,6.1978
0.098267,6.2064
0.120544,6.2109
0.14267,6.2158
0.157166,6.2201
0.164795,6.2256
0.161896,6.2296
0.128479,6.2305
0.066986,6.2357
-0.01709,6.2357
-0.0914,6.2354
-0.145111,6.2396
-0.179291,6.2399
-0.192566,6.235
-0.190125,6.235
-0.180206,6.2347
-0.163727,6.2329
-0.149078,6.2305
-0.132446,6.2262
-0.113831,6.225
-0.097656,6.2207
-0.084991,6.2155
-0.072784,6.2158
-0.062561,6.2106
-0.052643,6.2064
-0.045471,6.2015
-0.043335,6.1963
-0.038147,6.1911
-0.033417,6.1862
-0.030518,6.1807
-0.028534,6.1761
-0.02594,6.1679
-0.021362,6.1615
-0.020905,6.1572
-0.018616,6.153
-0.018921,6.1475
-0.016174,6.1404
-0.013733,6.1322
-0.011292,6.1279
-0.009003,6.1234
-0.006409,6.1182
-0.001984,6.1118
-0.001373,6.1035
0.000763,6.0983
0.000763,6.0934
0.000763,6.0886
0.00061,6.0788
0.003357,6.0745
0.00824,6.0693
0.00824,6.0593
0.008087,6.055
0.00824,6.0474
0.010681,6.0397
0.010681,6.0306
0.010834,6.0251
0.010529,6.0156
0.007935,6.0059
0.010834,5.9958
0.010986,5.9869
0.01297,5.9778
0.010223,5.9677
0.008087,5.9573
0.008392,5.9482
0.008087,5.9378
0.00824,5.9277
0.00824,5.9183
0.010376,5.9082
0.00824,5.8984
0.008392,5.889
0.006104,5.8798
0.016937,5.8679
0.046387,5.8572
0.059204,5.8456
0.055847,5.8359
0.071716,5.8252
0.028381,5.8157
-0.00351,5.8066
-0.015869,5.7965
-0.011444,5.787
-0.018768,5.7797
-0.028229,5.7693
-0.028229,5.762
-0.023499,5.7513
-0.021057,5.7425
-0.018768,5.7324
-0.016174,5.723
-0.013885,5.7129
-0.013275,5.7037
-0.062103,5.6979
-0.077209,5.6882
0.077972,5.6787
0.627594,5.6705
1.087646,5.6635
0.103149,5.6543
-0.358124,5.6494
-0.452728,5.6393
-0.316467,5.6348
-0.164185,5.6253
-0.104523,5.6204
-0.076904,5.611
-0.058441,5.6052
-0.043335,5.6006
-0.031891,5.5911
-0.021057,5.5869
-0.011444,5.5817
-0.001373,5.5762
0.010834,5.5713
0.020447,5.5667
0.029449,5.5618
0.039368,5.5573
0.05127,5.5524
0.065918,5.5475
0.081482,5.5399
0.102692,5.5325
0.125275,5.528
0.147858,5.5176
0.164337,5.509
0.171967,5.4996
0.174408,5.4886
0.15213,5.4788
0.093994,5.4694
0.011597,5.4547
-0.076447,5.4449
-0.147705,5.4303
-0.194244,5.4166
-0.214691,5.4059
-0.22171,5.3912
-0.216827,5.3772
-0.204163,5.3665
-0.187531,5.3519
-0.169983,5.3384
-0.153046,5.3275
-0.13382,5.3125
-0.117188,5.3033
-0.101166,5.2884
-0.087433,5.2795
-0.075378,5.267
-0.067596,5.2545
-0.061035,5.2448
-0.055084,5.2353
-0.045929,5.2255
-0.0383,5.2158
-0.033569,5.2054
-0.030518,5.2005
-0.024109,5.1907
-0.023651,5.1822
-0.02121,5.1761
-0.018768,5.1712
-0.018463,5.1645
-0.018616,5.1566
-0.016022,5.1523
-0.013733,5.1468
-0.014038,5.1468
-0.011292,5.1422
-0.008545,5.1373
-0.00412,5.137
0.000763,5.1321
-0.001678,5.1321
0.0,5.1321
0.003052,5.1324
0.005646,5.1328
0.007935,5.1328
0.010681,5.1315
0.013275,5.1321
0.015411,5.1373
0.018158,5.137
0.017853,5.1428
0.015717,5.1425
0.015259,5.1474
0.014954,5.1517
0.013123,5.1566
0.010834,5.1611
0.010529,5.1657
0.012817,5.1712
0.015564,5.1761
0.013428,5.1813
0.016022,5.1855
0.013428,5.1947
0.013123,5.2008
0.013123,5.206
0.015411,5.2158
0.015259,5.2222
0.0177,5.2298
0.024872,5.2393
0.04837,5.2451
0.056305,5.2545
0.054321,5.2637
0.065918,5.2704
0.025787,5.2786
-0.006714,5.2884
-0.016327,5.2979
-0.010986,5.3082
-0.02121,5.318
-0.028381,5.3275
-0.028534,5.3375
-0.023651,5.3467
-0.018921,5.3568
-0.016632,5.3668
-0.016479,5.3763
-0.013733,5.3882
-0.016479,5.4007
-0.072327,5.4102
-0.07782,5.4202
0.088501,5.4346
0.684357,5.4443
1.018982,5.4593
0.349884,5.4724
-0.228577,5.4852
-0.448761,5.4984
-0.365143,5.513
-0.203552,5.5283
-0.117035,5.5441
-0.084534,5.5618
-0.065765,5.5753
-0.047913,5.593
-0.036011,5.61
-0.028534,5.6262
-0.020752,5.6448
-0.009003,5.6631
0.003357,5.679
0.010681,5.6982
0.017395,5.7178
0.02533,5.7339
0.037079,5.752
0.044708,5.7709
0.056458,5.7877
0.073547,5.8054
0.096436,5.824
0.117493,5.8392
0.136871,5.8585
0.15213,5.8728
0.162201,5.8887
0.152435,5.9045
0.11322,5.9219
0.041809,5.9369
-0.035095,5.9515
-0.104065,5.965
-0.150909,5.9799
-0.177612,5.993
-0.187531,6.0059
-0.185089,6.0205
-0.17334,6.0355
-0.160065,6.0468
-0.145416,6.0596
-0.131836,6.0742
-0.114136,6.084
-0.099945,6.0986
-0.084381,6.1102
-0.077667,6.1227
-0.065308,6.1343
-0.060425,6.1472
-0.048676,6.1588
-0.043182,6.171
-0.037994,6.1813
-0.031586,6.196
-0.02594,6.2054
-0.023651,6.2195
-0.018616,6.2299
-0.018616,6.2399
-0.02121,6.2509
-0.020905,6.2637
-0.013885,6.2738
-0.011444,6.2839
-0.011444,6.2939
-0.004425,6.3034
-0.001373,6.3132
-0.001678,6.3232
0.000916,6.3324
0.000916,6.3428
-0.001526,6.3516
0.002594,6.3623
0.002899,6.3724
0.005646,6.3812
0.005951,6.3898
0.005951,6.3956
0.005798,6.4059
0.005646,6.4151
0.00824,6.4252
0.00824,6.4307
0.010986,6.4392
0.009918,6.4499
0.008087,6.4597
0.008087,6.4642
0.008392,6.474
0.013123,6.4835
0.00824,6.4923
0.010376,6.4984
0.018463,6.5088
0.028229,6.5179
0.051117,6.5277
0.047913,6.5326
0.066681,6.5424
0.051422,6.5515
0.007935,6.557
-0.015564,6.5665
-0.006561,6.5762
-0.011139,6.5814
-0.023651,6.5912
-0.028687,6.6003
-0.019226,6.6064
-0.018616,6.6153
-0.016327,6.6208
-0.014038,6.629
-0.009003,6.6354
-0.011139,6.6449
-0.033875,6.6498
-0.07309,6.6565
0.001373,6.6644
0.316772,6.6693
0.989685,6.6776
0.706635,6.6837
0.091553,6.6888
-0.336304,6.6934
-0.422363,6.7032
-0.295868,6.7078
-0.158081,6.713
-0.098877,6.7181
-0.072937,6.723
-0.056152,6.7279
-0.043945,6.734
-0.028534,6.7422
-0.02121,6.7477
-0.014343,6.752
-0.006714,6.7572
0.001068,6.7618
0.00824,6.767
0.015259,6.7722
0.025177,6.7764
0.032501,6.7816
0.044403,6.7865
0.061493,6.7902
0.083313,6.7914
0.102997,6.7963
0.115356,6.8011
0.130157,6.8057
0.141602,6.806
0.144196,6.8109
0.121918,6.8149
0.071564,6.8155
-0.00351,6.8207
-0.065765,6.8213
-0.119781,6.8253
-0.154266,6.8256
-0.167999,6.8298
-0.170441,6.8304
-0.164948,6.8359
-0.152435,6.8347
-0.142822,6.835
-0.123749,6.8399
-0.110168,6.8399
-0.092773,6.8454
-0.079346,6.8445
-0.070038,6.8445
-0.062561,6.85
-0.055237,6.8506
-0.047913,6.8546
-0.043182,6.8552
-0.035858,6.8597
-0.030823,6.8597
-0.030518,6.8646
-0.02533,6.8661
-0.021362,6.8692
-0.021515,6.8744
-0.013733,6.8768
-0.021057,6.879
-0.013733,6.8842
-0.011292,6.8884
-0.011139,6.8906
-0.013733,6.8945
-0.013123,6.8988
-0.006561,6.9034
-0.006409,6.9086
-0.006561,6.9119
-0.001831,6.9135
-0.001831,6.918
0.000763,6.9229
0.000916,6.9275
0.003204,6.9327
0.005646,6.9363
0.005646,6.9376
0.005493,6.9427
0.005951,6.9476
0.007172,6.9525
0.005646,6.9571
0.011444,6.9595
0.038147,6.9623
0.044708,6.9672
0.046387,6.9724
0.068817,6.9766
0.032654,6.9806
-0.00351,6.9824
-0.018921,6.9858
-0.006866,6.9922
-0.011292,6.9965
-0.023804,6.9965
-0.021515,7.0013
-0.018768,7.0062
-0.021057,7.0108
-0.015869,7.0111
-0.006256,7.016
-0.00412,7.0206
-0.005951,7.0206
-0.048676,7.0261
-0.04776,7.0309
0.080566,7.0306
0.537262,7.0352
0.99411,7.0352
0.457153,7.0404
-0.099487,7.0444
-0.403748,7.0447
-0.378113,7.0496
-0.229034,7.0502
-0.132751,7.0554
-0.090179,7.0551
-0.06424,7.0593
-0.050507,7.0593
-0.033264,7.0651
-0.025482,7.0685
-0.018768,7.0694
-0.006866,7.0737
0.003052,7.0749
0.010529,7.0792
0.015564,7.0792
0.025635,7.0847
0.03479,7.0844
0.046387,7.0892
0.057526,7.0889
0.073547,7.0889
0.091248,7.0935
0.111237,7.0941
0.127106,7.0935
0.135193,7.099
0.139771,7.099
0.135345,7.099
0.100555,7.0987
0.039825,7.0987
-0.037842,7.099
-0.09964,7.0993
-0.141907,7.099
-0.167999,7.0984
-0.178223,7.0987
-0.172577,7.0996
-0.165863,7.0987
-0.151215,7.099
-0.136719,7.0984
-0.115662,7.099
-0.104828,7.0941
-0.088806,7.0938
-0.077209,7.0944
-0.072479,7.0938
-0.062256,7.0935
-0.055389,7.0892
-0.046387,7.0892
-0.038147,7.0886
-0.030975,7.0886
-0.028992,7.0892
-0.026093,7.0837
-0.023499,7.084
-0.021057,7.0844
-0.016174,7.0844
-0.016479,7.0847
-0.016174,7.0792
-0.011597,7.0795
-0.011292,7.0795
-0.013733,7.0792
-0.011444,7.0795
-0.007935,7.074
-0.006561,7.0752
-0.006714,7.0749
-0.00412,7.0752
-0.000763,7.074
0.00061,7.074
0.003357,7.0743
0.000916,7.0746
0.003357,7.0691
0.00824,7.0697
0.005798,7.0694
0.007935,7.0694
0.00824,7.0694
0.008087,7.0697
0.010376,7.0691
0.012512,7.0694
0.01297,7.0694
0.019989,7.0645
0.045471,7.0645
0.05188,7.0648
0.056152,7.0648
0.064392,7.0648
0.022736,7.0642
-0.008392,7.0645
-0.014343,7.0645
-0.003967,7.0593
-0.012207,7.0596
-0.023499,7.0593
-0.023651,7.0599
-0.018311,7.0599
-0.013885,7.0599
-0.009003,7.0609
-0.006409,7.0593
-0.003815,7.0596
-0.007477,7.0599
-0.054474,7.0547
-0.03952,7.0557
0.125275,7.0547
0.655518,7.0547
0.993652,7.0551
0.336151,7.0544
-0.219574,7.0551
-0.430298,7.0544
-0.345154,7.0551
-0.187073,7.0551
-0.106659,7.0554
-0.076599,7.0541
-0.054626,7.0547
-0.041046,7.0551
-0.031738,7.0547
-0.02121,7.0551
-0.009003,7.0551
0.000763,7.0547
0.010681,7.0544
0.01709,7.0547
0.024567,7.0551
0.037079,7.0551
0.046844,7.0551
0.06073,7.0547
0.078278,7.0502
0.098267,7.0505
0.117798,7.0499
0.139923,7.0496
0.157166,7.0453
0.168915,7.0453
0.166626,7.0407
0.148163,7.0404
0.096893,7.0355
0.018768,7.0306
-0.065613,7.0306
-0.136871,7.0251
-0.177612,7.0215
-0.202026,7.0157
-0.206604,7.0108
-0.20462,7.0062
-0.189667,7.0016
-0.172729,6.9965
-0.155945,6.9916
-0.141144,6.9864
-0.124817,6.9824
-0.106354,6.9769
-0.089722,6.9687
-0.075378,6.9626
-0.065155,6.9571
-0.055542,6.9516
-0.045776,6.9476
-0.040741,6.94
-0.0383,6.933
-0.031738,6.9278
-0.023956,6.9235
-0.018921,6.9186
-0.016174,6.9098
-0.018616,6.9034
-0.016022,6.8988
-0.013733,6.8936
-0.013733,6.889
-0.013733,6.8793
-0.013885,6.8744
-0.013733,6.8692
-0.011292,6.8643
-0.006714,6.8558
-0.006409,6.8503
-0.006714,6.8454
-0.006561,6.8399
-0.00412,6.8301
-0.001831,6.825
-0.001526,6.821
0.00061,6.8103
0.001221,6.8051
0.003204,6.8008
0.005646,6.7908
0.005493,6.7868
0.008545,6.7767
0.010834,6.7715
0.010986,6.7615
0.010681,6.7578
0.010986,6.7477
0.010681,6.7392
0.010834,6.7328
0.013123,6.723
0.015411,6.7136
0.015717,6.7044
0.012817,6.6946
0.010529,6.6858
0.010834,6.6766
0.013428,6.665
0.018616,6.6547
0.032043,6.6455
0.061951,6.6357
0.056763,6.6257
0.060425,6.6153
0.045319,6.6028
0.000916,6.5909
-0.018768,6.5808
-0.011444,6.5714
-0.01297,6.5576
-0.025177,6.5479
-0.028534,6.5381
-0.028534,6.5234
-0.023956,6.5137
-0.02121,6.4984
-0.018921,6.489
-0.013733,6.4795
-0.011292,6.4636
-0.019989,6.4551
-0.074158,6.4423
-0.033722,6.4304
0.213318,6.4209
0.876312,6.4062
0.88913,6.3965
0.12619,6.3821
-0.372772,6.3718
-0.432739,6.3577
-0.281372,6.3464
-0.14267,6.3348
-0.090637,6.3232
-0.066223,6.3132
-0.050507,6.2994
-0.03891,6.2894
-0.028381,6.2738
-0.016479,6.264
-0.006409,6.2518
0.001068,6.2399
0.010681,6.2299
0.022583,6.2204
0.032806,6.2051
0.041962,6.196
0.052338,6.1832
0.068359,6.1716
0.087585,6.1578
0.111847,6.1469
0.134735,6.1331
0.156097,6.1182
0.173187,6.1032
0.18158,6.0892
0.179291,6.0745
0.152893,6.0568
0.090637,6.0397
0.005035,6.0257
